file	id	SessionDate	TrialList	CorrectResp1	CorrectResp2	CorrectResp3	FaceCenter	FaceLeft	FaceRight	Fixation1	Fixation2	Fixation3	Fixation4	TestCenter	TestLeft	TestRight	TrialList	TestCenter.ACC	TestLeft.ACC	TestRight.ACC	TestCenter.CRESP	TestLeft.CRESP	TestRight.CRESP	TrialList.Cycle	Fixation1.OffsetTime	Fixation2.OffsetTime	Fixation3.OffsetTime	Fixation4.OffsetTime	MemorizeCenter.OffsetTime	MemorizeLeft.OffsetTime	MemorizeRight.OffsetTime	TestCenter.OffsetTime	TestLeft.OffsetTime	TestRight.OffsetTime	Fixation1.OnsetTime	Fixation2.OnsetTime	Fixation3.OnsetTime	Fixation4.OnsetTime	MemorizeCenter.OnsetTime	MemorizeLeft.OnsetTime	MemorizeRight.OnsetTime	TestCenter.OnsetTime	TestLeft.OnsetTime	TestRight.OnsetTime	TestCenter.RESP	TestRight.RESP	TestCenter.RT	TestLeft.RT	TestRight.RT
2/103/AUS_CMFT-103-2.txt	103	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	191956	205456	211456	223456	197956	194956	200956	215956	209956	227956	184551	201051	210061	216062	195066	192057	198058	211566	205564	223552	3	2	895	2059	3475
2/103/AUS_CMFT-103-2.txt	103	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	229456	245956	256456	262456	235456	232456	238456	260956	250456	266956	228065	238564	250566	261065	232562	229553	235554	256551	246053	262552	2	4	1847	2300	2871
2/103/AUS_CMFT-103-2.txt	103	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	NA	NA	1	4	2	2	1	274456	290956	296956	305956	280456	277456	283456	301456	295456	310456	267066	283566	295552	301553	277564	274555	280557	297056	291055	306067	3	2	3441	4346	2720
2/109/AUS_CMFT-109-2.txt	109	02-09-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	54049	70549	78049	84049	60049	57049	63049	82549	75049	88549	39154	63159	75145	82651	57158	54149	60150	78154	70648	84156	4	4	1530	1186	1390
2/109/AUS_CMFT-109-2.txt	109	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	90049	106549	117049	126049	96049	93049	99049	121549	111049	130549	88652	99151	111153	121651	93149	90157	96158	117155	106656	126148	4	4	1757	1368	2237
2/109/AUS_CMFT-109-2.txt	109	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	138049	151549	163549	175549	144049	141049	147049	168049	156049	180049	130645	147145	156155	168158	141160	138151	144152	163644	151658	175647	2	2	1772	2015	1331
2/109/AUS_CMFT-109-2.txt	109	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	187549	201049	207049	219049	193549	190549	196549	211549	205549	223549	180144	196660	205653	211655	190658	187649	193651	207158	201157	219144	3	2	1134	1075	1643
2/109/AUS_CMFT-109-2.txt	109	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	NA	1	1	2	4	4	1	225049	241549	252049	258049	231049	228049	234049	256549	246049	262549	223657	234156	246158	256656	228154	225145	231147	252160	241645	258144	3	4	1920	1923	2006
2/109/AUS_CMFT-109-2.txt	109	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	270049	286549	292549	301549	276049	273049	279049	297049	291049	306049	262658	279157	291160	297145	273156	270147	276148	292648	286646	301658	4	2	2243	1650	2143
2/112/AUS_CMFT-112-2.txt	112	02-09-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	69716	86216	93716	99716	75716	72716	78716	98216	90716	104216	54826	78815	90818	98324	72814	69822	75823	93827	86321	99812	4	4	2137	2675	1892
2/112/AUS_CMFT-112-2.txt	112	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	105716	122216	132716	141716	111716	108716	114716	137216	126716	146216	104325	114824	126826	137325	108822	105813	111815	132811	122313	141822	4	4	2299	2759	2103
2/112/AUS_CMFT-112-2.txt	112	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	NA	1	1	2	4	2	1	153716	167216	179216	191216	159716	156716	162716	183716	171716	195716	146318	162818	171812	183815	156817	153824	159826	179318	167315	191320	4	2	4408	2166	2187
2/112/AUS_CMFT-112-2.txt	112	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	203216	216716	222716	234716	209216	206216	212216	227216	221216	239216	195817	212317	221311	227312	206316	203323	209325	222815	216814	234818	3	2	2193	1783	2440
2/112/AUS_CMFT-112-2.txt	112	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	240716	257216	267716	273716	246716	243716	249716	272216	261716	278216	239315	249813	261816	272314	243812	240819	246821	267817	257319	273819	2	4	3505	2560	3280
2/112/AUS_CMFT-112-2.txt	112	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	285716	302216	308216	317216	291716	288716	294716	312716	306716	321716	278315	294815	306818	312819	288814	285821	291823	308322	302321	317316	4	2	2141	3829	2035
2/113/AUS_CMFT-113-2.txt	113	02-26-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	53408	69908	77408	83408	59408	56408	62408	81908	74408	87908	38526	62515	74518	82007	56514	53504	59506	77510	70004	83511	4	4	1693	1964	2162
2/113/AUS_CMFT-113-2.txt	113	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	89408	105908	116408	125408	95408	92408	98408	120908	110408	129908	88008	98506	110509	121007	92505	89513	95514	116510	106012	125504	4	4	4019	2844	2890
2/113/AUS_CMFT-113-2.txt	113	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	137408	150908	162908	174908	143408	140408	146408	167408	155408	179408	130018	146517	155511	167514	140516	137507	143508	163017	151014	175003	2	2	3020	4301	3638
2/113/AUS_CMFT-113-2.txt	113	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	186908	200408	206408	218408	192908	189908	195908	210908	204908	222908	179516	196016	205010	211011	190015	187006	193007	206514	200513	218517	3	2	2258	2098	1445
2/113/AUS_CMFT-113-2.txt	113	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	224408	240908	251408	257408	230408	227408	233408	255908	245408	261908	223014	233512	245515	256013	227511	224518	230503	251516	241018	257517	2	4	2067	1520	3926
2/113/AUS_CMFT-113-2.txt	113	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	269408	285908	291908	300908	275408	272408	278408	296408	290408	305408	262014	278514	290516	296518	272512	269503	275505	292004	286003	301015	4	2	4227	2323	1661
2/125/AUS_CMFT-125-2.txt	125	07-03-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	68540	85040	92540	98540	74540	71540	77540	97040	89540	103040	53648	77637	89640	97146	71636	68644	74645	92649	85143	98651	4	4	2172	1605	1580
2/125/AUS_CMFT-125-2.txt	125	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	104540	121040	131540	140540	110540	107540	113540	136040	125540	145040	103148	113646	125649	136147	107645	104635	110637	131650	121135	140644	4	4	3052	1339	2899
2/125/AUS_CMFT-125-2.txt	125	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	NA	1	1	2	4	2	1	152540	166040	178040	190040	158540	155540	161540	182540	170540	194540	145141	161641	170651	182637	155639	152647	158648	178140	166138	190143	3	2	2671	2586	1731
2/125/AUS_CMFT-125-2.txt	125	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	202040	215540	221540	233540	208040	205040	211040	226040	220040	238040	194640	211140	220150	226135	205138	202146	208147	221638	215637	233641	3	2	1594	3163	3827
2/125/AUS_CMFT-125-2.txt	125	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	NA	1	1	2	4	4	1	239540	256040	266540	272540	245540	242540	248540	271040	260540	277040	238138	248636	260639	271137	242635	239642	245644	266640	256142	272642	3	4	2172	2620	4297
2/125/AUS_CMFT-125-2.txt	125	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	NA	1	4	2	2	1	284540	301040	307040	316040	290540	287540	293540	311540	305540	320540	277139	293638	305641	311643	287637	284645	290646	307146	301144	316140	4	2	3175	1396	2194
2/128/AUS_CMFT-128-2.txt	128	11-21-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	63461	79961	87461	93461	69461	66461	72461	91961	84461	97961	48567	72556	84559	92065	66571	63562	69564	87568	80062	93569	4	4	1255	1309	1567
2/128/AUS_CMFT-128-2.txt	128	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	99461	115961	126461	135461	105461	102461	108461	130961	120461	139961	98066	108565	120567	131066	102563	99571	105556	126569	116071	135563	4	4	1903	1186	1740
2/128/AUS_CMFT-128-2.txt	128	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	147461	160961	172961	184961	153461	150461	156461	177461	165461	189461	140060	156559	165570	177556	150558	147566	153567	173059	161056	185062	2	2	1562	1120	1617
2/128/AUS_CMFT-128-2.txt	128	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	196961	210461	216461	228461	202961	199961	205961	220961	214961	232961	189559	206059	215069	221070	200057	197065	203066	216557	210572	228560	3	2	2209	1408	1768
2/128/AUS_CMFT-128-2.txt	128	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	234461	250961	261461	267461	240461	237461	243461	265961	255461	271961	233057	243572	255558	266056	237570	234561	240563	261559	251061	267561	2	4	1460	1356	1876
2/128/AUS_CMFT-128-2.txt	128	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	279461	295961	301961	310961	285461	282461	288461	306461	300461	315461	272057	288557	300560	306561	282556	279563	285565	302065	296063	311058	4	2	1819	2052	2493
2/141/AUS_CMFT-141-2.txt	141	02-23-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	59950	76450	83950	89950	65950	62950	68950	88450	80950	94450	45056	69045	81048	88554	63060	60051	66053	84057	76551	90059	4	4	2520	1256	1432
2/141/AUS_CMFT-141-2.txt	141	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	95950	112450	122950	131950	101950	98950	104950	127450	116950	136450	94555	105053	117056	127554	99052	96059	102061	123057	112559	132051	4	4	1906	1752	2351
2/141/AUS_CMFT-141-2.txt	141	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	NA	NA	1	2	4	2	1	143950	157450	169450	181450	149950	146950	152950	173950	161950	185950	136548	153047	162058	174060	147046	144054	150055	169547	157561	181550	NA	2	NA	3398	2133
2/141/AUS_CMFT-141-2.txt	141	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	193450	206950	212950	224950	199450	196450	202450	217450	211450	229450	186046	202546	211556	217558	196545	193552	199554	213061	207060	225047	3	2	2223	1156	2482
2/141/AUS_CMFT-141-2.txt	141	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	NA	1	NA	2	4	4	1	230950	247450	257950	263950	236950	233950	239950	262450	251950	268450	229560	240059	252045	262560	234057	231048	237050	258046	247548	264047	3	3	2144	2107	2780
2/141/AUS_CMFT-141-2.txt	141	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	275950	292450	298450	307450	281950	278950	284950	302950	296950	311950	268561	285060	297046	303048	279059	276050	282051	298551	292550	307545	4	2	3710	2641	4082
2/149/AUS_CMFT-149-2.txt	149	02-05-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	53800	70300	77800	83800	59800	56800	62800	82300	74800	88300	38917	62906	74909	82398	56905	53896	59897	77901	70395	83902	4	4	1799	1496	1540
2/149/AUS_CMFT-149-2.txt	149	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	NA	1	1	4	3	4	1	89800	106300	116800	125800	95800	92800	98800	121300	110800	130300	88399	98897	110900	121398	92896	89904	95905	116902	106403	125895	3	4	2666	1054	1828
2/149/AUS_CMFT-149-2.txt	149	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	137800	151300	163300	175300	143800	140800	146800	167800	155800	179800	130409	146908	155902	167905	140907	137898	143899	163408	151405	175411	2	2	1261	1559	2028
2/149/AUS_CMFT-149-2.txt	149	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	187300	200800	206800	218800	193300	190300	196300	211300	205300	223300	179908	196407	205401	211402	190406	187397	193398	206905	200904	218908	3	2	2183	1246	1647
2/149/AUS_CMFT-149-2.txt	149	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	224800	241300	251800	257800	230800	227800	233800	256300	245800	262300	223405	233903	245906	256404	227902	224909	230911	251907	241409	257909	2	4	1087	1817	1386
2/149/AUS_CMFT-149-2.txt	149	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	269800	286300	292300	301300	275800	272800	278800	296800	290800	305800	262405	278905	290908	296909	272904	269895	275896	292396	286411	301406	4	2	2870	1656	1897
2/158/AUS_CMFT-158-2.txt	158	07-03-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	56765	73265	80765	86765	62765	59765	65765	85265	77765	91265	41878	65867	77869	85375	59865	56873	62874	80862	73373	86863	4	4	1755	1648	2474
2/158/AUS_CMFT-158-2.txt	158	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	92765	109265	119765	128765	98765	95765	101765	124265	113765	133265	91360	101875	113861	124360	95874	92865	98866	119863	109364	128873	4	4	2455	2239	3528
2/158/AUS_CMFT-158-2.txt	158	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	NA	1	1	2	4	2	1	140765	154265	166265	178265	146765	143765	149765	170765	158765	182765	133370	149870	158864	170866	143868	140876	146861	166370	154367	178372	3	2	3598	2327	2471
2/158/AUS_CMFT-158-2.txt	158	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	190265	203765	209765	221765	196265	193265	199265	214265	208265	226265	182869	199369	208363	214364	193368	190375	196360	209867	203866	221870	3	2	2284	1923	1865
2/158/AUS_CMFT-158-2.txt	158	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	227765	244265	254765	260765	233765	230765	236765	259265	248765	265265	226367	236865	248868	259366	230864	227872	233873	254870	244371	260871	2	4	4108	2577	3570
2/158/AUS_CMFT-158-2.txt	158	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	272765	289265	295265	304265	278765	275765	281765	299765	293765	308765	265368	281868	293871	299872	275866	272874	278875	295375	289374	304369	4	2	1967	3195	2436
2/161/AUS_CMFT-161-2.txt	161	11-07-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	NA	1	1	4	2	4	1	51068	67568	75068	81068	57068	54068	60068	79568	72068	85568	36186	60175	72177	79667	54173	51164	57166	75170	67664	81171	2	4	3495	1516	2224
2/161/AUS_CMFT-161-2.txt	161	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	NA	4	3	4	1	87068	103568	114068	123068	93068	90068	96068	118568	108068	127568	85668	96166	108169	118667	90165	87172	93174	114170	103672	123164	4	2	3496	2212	2332
2/161/AUS_CMFT-161-2.txt	161	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	NA	1	1	2	4	2	1	135068	148568	160568	172568	141068	138068	144068	165068	153068	177068	127678	144177	153171	165174	138176	135167	141168	160677	148674	172663	4	2	3230	1356	1677
2/161/AUS_CMFT-161-2.txt	161	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	184568	198068	204068	216068	190568	187568	193568	208568	202568	220568	177176	193676	202670	208671	187674	184665	190667	204174	198173	216177	3	2	3157	1743	3395
2/161/AUS_CMFT-161-2.txt	161	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	NA	1	1	2	4	4	1	222068	238568	249068	255068	228068	225068	231068	253568	243068	259568	220674	231172	243175	253673	225171	222178	228163	249176	238678	255177	3	4	3094	3189	3261
2/161/AUS_CMFT-161-2.txt	161	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	267068	283568	289568	298568	273068	270068	276068	294068	288068	303068	259674	276174	288176	294178	270172	267163	273165	289664	283663	298675	4	2	3110	3167	2656
2/170/AUS_CMFT-170-2.txt	170	06-15-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	62548	79048	86548	92548	68548	65548	71548	91048	83548	97048	47663	71652	83654	91144	65650	62658	68643	86647	79158	92648	4	4	2241	2224	2200
2/170/AUS_CMFT-170-2.txt	170	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	98548	115048	125548	134548	104548	101548	107548	130048	119548	139048	97145	107643	119646	130144	101658	98649	104651	125647	115149	134658	4	4	2587	2001	2768
2/170/AUS_CMFT-170-2.txt	170	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	NA	1	1	2	4	2	1	146548	160048	172048	184048	152548	149548	155548	176548	164548	188548	139155	155654	164648	176651	149653	146644	152645	172154	160151	184156	NA	2	NA	2031	1816
2/170/AUS_CMFT-170-2.txt	170	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	NA	1	3	3	2	1	196048	209548	215548	227548	202048	199048	205048	220048	214048	232048	188653	205153	214147	220148	199151	196159	202144	215651	209650	227654	3	2	2412	3408	2392
2/170/AUS_CMFT-170-2.txt	170	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	233548	250048	260548	266548	239548	236548	242548	265048	254548	271048	232151	242649	254652	265150	236647	233655	239657	260653	250155	266654	2	4	2266	1894	1910
2/170/AUS_CMFT-170-2.txt	170	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	278548	295048	301048	310048	284548	281548	287548	305548	299548	314548	271151	287651	299653	305655	281649	278657	284658	301158	295157	310152	4	2	2755	2066	2906
2/174/AUS_CMFT-174-2.txt	174	06-19-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	57191	73691	81191	87191	63191	60191	66191	85691	78191	91691	42305	66294	78297	85786	60293	57300	63302	81289	73800	87291	4	4	2988	1480	1529
2/174/AUS_CMFT-174-2.txt	174	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	93191	109691	120191	129191	99191	96191	102191	124691	114191	133691	91787	102286	114288	124787	96301	93292	99293	120290	109791	129300	4	4	1371	3110	3227
2/174/AUS_CMFT-174-2.txt	174	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	141191	154691	166691	178691	147191	144191	150191	171191	159191	183191	133797	150296	159290	171293	144295	141286	147287	166796	154793	178799	2	2	2332	2659	3236
2/174/AUS_CMFT-174-2.txt	174	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	190691	204191	210191	222191	196691	193691	199691	214691	208691	226691	183296	199795	208789	214790	193794	190802	196786	210293	204292	222296	3	2	1511	1922	2355
2/174/AUS_CMFT-174-2.txt	174	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	228191	244691	255191	261191	234191	231191	237191	259691	249191	265691	226793	237291	249294	259792	231290	228297	234299	255295	244797	261297	2	4	1767	1798	2408
2/174/AUS_CMFT-174-2.txt	174	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	273191	289691	295691	304691	279191	276191	282191	300191	294191	309191	265793	282293	294296	300297	276292	273299	279301	295800	289799	304794	4	2	2846	2027	2187
2/193/AUS_CMFT-193-2.txt	193	11-27-2013	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	59607	76107	83607	89607	65607	62607	68607	88107	80607	94107	44714	68703	80705	88211	62718	59709	65710	83714	76208	89716	4	4	1985	1954	3228
2/193/AUS_CMFT-193-2.txt	193	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	95607	112107	122607	131607	101607	98607	104607	127107	116607	136107	94213	104711	116713	127212	98709	95717	101702	122715	112217	131709	4	4	1733	2238	1716
