"year","id","task","tasktime","trial","onset","event","FixTime","TestSlide","TestSlide.RT","CorrectResp","TestSlide.ACC"
1,228,"CMFT_Cond2",2012-05-12 14:42:11,24,254,"Fix",7500,"B8_13_pro_R_HS",2114,2,0
1,228,"CMFT_Cond2",2012-05-12 14:42:11,24,261.5,"TestSlide",7500,"B8_13_pro_R_HS",2114,2,0
1,228,"CMFT_Cond2",2012-05-12 14:42:11,25,266,"Fix",1500,"M_4_23_R_Pro",3357,4,1
1,228,"CMFT_Cond2",2012-05-12 14:42:11,25,267.5,"TestSlide",1500,"M_4_23_R_Pro",3357,4,1
1,228,"CMFT_Cond2",2012-05-12 14:42:11,26,272,"Fix",7500,"J_8_13_r_pro_dark",2356,2,0
1,228,"CMFT_Cond2",2012-05-12 14:42:11,26,279.5,"TestSlide",7500,"J_8_13_r_pro_dark",2356,2,0
1,228,"CMFT_Cond2",2012-05-12 14:42:11,27,284,"Fix",7500,"Z_7_Front_Bot",2953,3,1
1,228,"CMFT_Cond2",2012-05-12 14:42:11,27,291.5,"TestSlide",7500,"Z_7_Front_Bot",2953,3,1
1,228,"CMFT_Cond2",2012-05-12 14:42:11,28,296,"Fix",7500,"D4_23_profile_R",2602,2,0
1,228,"CMFT_Cond2",2012-05-12 14:42:11,28,303.5,"TestSlide",7500,"D4_23_profile_R",2602,2,0
1,228,"CMFT_Cond2",2012-05-12 14:42:11,29,308,"Fix",4500,"N_6_23_L_Pro",3039,2,1
1,228,"CMFT_Cond2",2012-05-12 14:42:11,29,312.5,"TestSlide",4500,"N_6_23_L_Pro",3039,2,1
1,228,"CMFT_Cond2",2012-05-12 14:42:11,30,317,"Fix",3000,"B5_halflit_frontal",2508,4,0
1,228,"CMFT_Cond2",2012-05-12 14:42:11,30,320,"TestSlide",3000,"B5_halflit_frontal",2508,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,1,29,"Fix",1500,"NovelHLFA040_T1",3988,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,1,30.5,"TestSlide",1500,"NovelHLFA040_T1",3988,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,2,35,"Fix",7500,"Novel30RHSA049_T3",NA,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,2,42.5,"TestSlide",7500,"Novel30RHSA049_T3",NA,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,3,47,"Fix",1500,"Novel60LA076_T1",1942,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,3,48.5,"TestSlide",1500,"Novel60LA076_T1",1942,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,4,53,"Fix",1500,"NovelHLFA011_T3",1906,4,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,4,54.5,"TestSlide",1500,"NovelHLFA011_T3",1906,4,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,5,59,"Fix",7500,"NovelFBLA004_T3",NA,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,5,66.5,"TestSlide",7500,"NovelFBLA004_T3",NA,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,6,71,"Fix",3000,"Novel60LA022_T2",2626,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,6,74,"TestSlide",3000,"Novel60LA022_T2",2626,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,7,78.5,"Fix",7500,"NovelFBLA011_T1",2510,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,7,86,"TestSlide",7500,"NovelFBLA011_T1",2510,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,8,90.5,"Fix",7500,"NovelHLFA076_T3",NA,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,8,98,"TestSlide",7500,"NovelHLFA076_T3",NA,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,9,102.5,"Fix",1500,"Novel60LA040_T2",2693,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,9,104,"TestSlide",1500,"Novel60LA040_T2",2693,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,10,108.5,"Fix",7500,"NovelFBLA022_T3",3216,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,10,116,"TestSlide",7500,"NovelFBLA022_T3",3216,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,11,120.5,"Fix",3000,"Novel60RA049_T2",NA,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,11,123.5,"TestSlide",3000,"Novel60RA049_T2",NA,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,12,128,"Fix",7500,"Novel30RHSA040_T3",4018,4,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,12,135.5,"TestSlide",7500,"Novel30RHSA040_T3",4018,4,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,13,140,"Fix",7500,"NovelHLFA022_T3",3206,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,13,147.5,"TestSlide",7500,"NovelHLFA022_T3",3206,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,14,152,"Fix",4500,"NovelFBLA049_T2",4040,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,14,156.5,"TestSlide",4500,"NovelFBLA049_T2",4040,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,15,161,"Fix",4500,"Novel60RA076_T2",NA,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,15,165.5,"TestSlide",4500,"Novel60RA076_T2",NA,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,16,170,"Fix",7500,"Novel30RHSA011_T2",2411,3,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,16,177.5,"TestSlide",7500,"Novel30RHSA011_T2",2411,3,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,17,182,"Fix",7500,"NovelFBLA040_T2",3009,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,17,189.5,"TestSlide",7500,"NovelFBLA040_T2",3009,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,18,194,"Fix",7500,"Novel60RA004_T2",NA,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,18,201.5,"TestSlide",7500,"Novel60RA004_T2",NA,3,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,19,206,"Fix",3000,"Novel60LA011_T3",2395,4,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,19,209,"TestSlide",3000,"Novel60LA011_T3",2395,4,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,20,213.5,"Fix",7500,"NovelHLFA049_T3",3345,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,20,221,"TestSlide",7500,"NovelHLFA049_T3",3345,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,21,225.5,"Fix",7500,"Novel60LA004_T1",2653,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,21,233,"TestSlide",7500,"Novel60LA004_T1",2653,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,22,237.5,"Fix",7500,"Novel30RHSA076_T2",3075,3,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,22,245,"TestSlide",7500,"Novel30RHSA076_T2",3075,3,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,23,249.5,"Fix",4500,"Novel60RA022_T2",3379,3,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,23,254,"TestSlide",4500,"Novel60RA022_T2",3379,3,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,24,258.5,"Fix",7500,"Novel30RHSA004_T3",3590,4,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,24,266,"TestSlide",7500,"Novel30RHSA004_T3",3590,4,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,25,270.5,"Fix",1500,"Novel60RA040_T3",2336,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,25,272,"TestSlide",1500,"Novel60RA040_T3",2336,4,0
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,26,276.5,"Fix",7500,"Novel30RHSA022_T1",3420,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,26,284,"TestSlide",7500,"Novel30RHSA022_T1",3420,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,27,288.5,"Fix",7500,"NovelFBLA076_T2",3062,3,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,27,296,"TestSlide",7500,"NovelFBLA076_T2",3062,3,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,28,300.5,"Fix",1500,"Novel60RA011_T1",2735,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,28,302,"TestSlide",1500,"Novel60RA011_T1",2735,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,29,306.5,"Fix",3000,"Novel60LA049_T1",4026,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,29,309.5,"TestSlide",3000,"Novel60LA049_T1",4026,2,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,30,314,"Fix",4500,"NovelHLFA004_T3",3031,4,1
1,229,"AUS_CMFT_Cond2",2012-04-25 17:26:28,30,318.5,"TestSlide",4500,"NovelHLFA004_T3",3031,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,1,29,"Fix",3000,"5_CI_Side1_Cond2_2_resize",3192,3,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,1,32,"TestSlide",3000,"5_CI_Side1_Cond2_2_resize",3192,3,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,2,36.5,"Fix",3000,"1_ARL_Back_Cond2_3",3916,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,2,39.5,"TestSlide",3000,"1_ARL_Back_Cond2_3",3916,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,3,44,"Fix",1500,"6_TC_Side1_Cond2_2",3609,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,3,45.6,"TestSlide",1500,"6_TC_Side1_Cond2_2",3609,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,4,50,"Fix",6000,"2_HC_Front1_Cond2_2",2628,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,4,56,"TestSlide",6000,"2_HC_Front1_Cond2_2",2628,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,5,60.5,"Fix",4500,"5_CI_Front1_Cond2_1",2804,2,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,5,65,"TestSlide",4500,"5_CI_Front1_Cond2_1",2804,2,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,6,69.5,"Fix",7500,"3_FT_Back_Cond2_3",2975,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,6,77.1,"TestSlide",7500,"3_FT_Back_Cond2_3",2975,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,7,81.5,"Fix",3000,"4_KS_Side1_Cond2_3",3519,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,7,84.6,"TestSlide",3000,"4_KS_Side1_Cond2_3",3519,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,8,89,"Fix",7500,"6_TC_Side2_Cond2_1",3859,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,8,96.6,"TestSlide",7500,"6_TC_Side2_Cond2_1",3859,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,9,101,"Fix",7500,"1_ARL_Front1_Cond2_3",4151,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,9,108.6,"TestSlide",7500,"1_ARL_Front1_Cond2_3",4151,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,10,113,"Fix",6000,"2_HC_Front2_Cond2_2",NA,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,10,119.1,"TestSlide",6000,"2_HC_Front2_Cond2_2",NA,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,11,123.5,"Fix",1500,"4_KS_Back_Cond2_1",2975,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,11,125.1,"TestSlide",1500,"4_KS_Back_Cond2_1",2975,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,12,129.5,"Fix",6000,"3_FT_Side1_Cond2_2",2645,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,12,135.6,"TestSlide",6000,"3_FT_Side1_Cond2_2",2645,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,13,140,"Fix",3000,"5_CI_Back_Cond2_2",3441,3,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,13,143.1,"TestSlide",3000,"5_CI_Back_Cond2_2",3441,3,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,14,147.5,"Fix",7500,"1_ARL_Side1_Cond2_2",3508,3,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,14,155.1,"TestSlide",7500,"1_ARL_Side1_Cond2_2",3508,3,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,15,159.5,"Fix",7500,"6_TC_Front1_Cond2_3",3200,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,15,167.1,"TestSlide",7500,"6_TC_Front1_Cond2_3",3200,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,16,171.5,"Fix",3000,"2_HC_Side1_Cond2_1",3566,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,16,174.6,"TestSlide",3000,"2_HC_Side1_Cond2_1",3566,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,17,179.1,"Fix",3000,"4_KS_Front1_Cond2_3",2935,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,17,182.1,"TestSlide",3000,"4_KS_Front1_Cond2_3",2935,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,18,186.6,"Fix",3000,"5_CI_Front2_Cond2_1",3180,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,18,189.6,"TestSlide",3000,"5_CI_Front2_Cond2_1",3180,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,19,194.1,"Fix",7500,"3_FT_Front1_Cond2_1",3348,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,19,201.6,"TestSlide",7500,"3_FT_Front1_Cond2_1",3348,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,20,206.1,"Fix",4500,"1_ARL_Side2_Cond2_2",3457,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,20,210.6,"TestSlide",4500,"1_ARL_Side2_Cond2_2",3457,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,21,215.1,"Fix",1500,"4_KS_Side2_Cond2_1",4125,2,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,21,216.6,"TestSlide",1500,"4_KS_Side2_Cond2_1",4125,2,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,22,221.1,"Fix",3000,"6_TC_Front2_Cond2_3",3007,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,22,224.1,"TestSlide",3000,"6_TC_Front2_Cond2_3",3007,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,23,228.6,"Fix",7500,"2_HC_Side2_Cond2_3",2965,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,23,236.1,"TestSlide",7500,"2_HC_Side2_Cond2_3",2965,4,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,24,240.6,"Fix",7500,"3_FT_Front2_Cond2_1",2626,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,24,248.1,"TestSlide",7500,"3_FT_Front2_Cond2_1",2626,2,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,25,252.6,"Fix",6000,"6_TC_Back_Cond2_3",2995,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,25,258.6,"TestSlide",6000,"6_TC_Back_Cond2_3",2995,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,26,263.1,"Fix",4500,"1_ARL_Front2_Cond2_2",NA,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,26,267.6,"TestSlide",4500,"1_ARL_Front2_Cond2_2",NA,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,27,272.1,"Fix",7500,"5_CI_Side2_Cond2_2",2448,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,27,279.6,"TestSlide",7500,"5_CI_Side2_Cond2_2",2448,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,28,284.1,"Fix",7500,"4_KS_Front2_Cond2_2",3003,3,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,28,291.6,"TestSlide",7500,"4_KS_Front2_Cond2_2",3003,3,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,29,296.1,"Fix",7500,"3_FT_Side2_Cond2_3",2317,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,29,303.6,"TestSlide",7500,"3_FT_Side2_Cond2_3",2317,4,1
1,229,"Cars_Cond2",2012-04-25 17:51:26,30,308.1,"Fix",7500,"2_HC_Back_Cond2_2",2928,3,0
1,229,"Cars_Cond2",2012-04-25 17:51:26,30,315.6,"TestSlide",7500,"2_HC_Back_Cond2_2",2928,3,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,1,29,"Fix",1500,"M_5_Front_Halflit",1738,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,1,30.5,"TestSlide",1500,"M_5_Front_Halflit",1738,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,2,35,"Fix",6000,"N_8_13_R_Pro_dark",2397,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,2,41,"TestSlide",6000,"N_8_13_R_Pro_dark",2397,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,3,45.5,"Fix",1500,"Z_6_23_Pro_L",2359,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,3,47,"TestSlide",1500,"Z_6_23_Pro_L",2359,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,4,51.5,"Fix",7500,"D5_Halflit_Frontal",3029,4,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,4,59,"TestSlide",7500,"D5_Halflit_Frontal",3029,4,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,5,63.5,"Fix",7500,"B7_Bottomlit_Frontal",NA,4,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,5,71,"TestSlide",7500,"B7_Bottomlit_Frontal",NA,4,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,6,75.5,"Fix",7500,"J_6_23_L_Pro",NA,3,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,6,83,"TestSlide",7500,"J_6_23_L_Pro",NA,3,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,7,87.5,"Fix",7500,"D7_Bottomlit_Frontal",3399,2,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,7,95,"TestSlide",7500,"D7_Bottomlit_Frontal",3399,2,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,8,99.5,"Fix",1500,"Z_5_Front_Half",2795,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,8,101,"TestSlide",1500,"Z_5_Front_Half",2795,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,9,105.5,"Fix",7500,"M_6_23_L_Pro",2703,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,9,113,"TestSlide",7500,"M_6_23_L_Pro",2703,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,10,117.5,"Fix",4500,"J_7_Bottom_Lit",2006,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,10,122,"TestSlide",4500,"J_7_Bottom_Lit",2006,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,11,126.5,"Fix",7500,"N_4_23_R_Pro",3099,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,11,134,"TestSlide",7500,"N_4_23_R_Pro",3099,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,12,138.5,"Fix",6000,"M_8_13_R_Pro_dark",3521,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,12,144.5,"TestSlide",6000,"M_8_13_R_Pro_dark",3521,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,13,149,"Fix",1500,"J_5_Front_Halflit",1955,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,13,150.5,"TestSlide",1500,"J_5_Front_Halflit",1955,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,14,155,"Fix",4500,"N_7_Front_Bot",2639,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,14,159.5,"TestSlide",4500,"N_7_Front_Bot",2639,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,15,164,"Fix",7500,"Z_4_23_Pro_R",2357,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,15,171.5,"TestSlide",7500,"Z_4_23_Pro_R",2357,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,16,176,"Fix",4500,"D8_13_Profile_R",2902,3,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,16,180.5,"TestSlide",4500,"D8_13_Profile_R",2902,3,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,17,185,"Fix",1500,"M_7_Front_Bot",2810,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,17,186.5,"TestSlide",1500,"M_7_Front_Bot",2810,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,18,191,"Fix",7500,"B4_23_pro_ri",3786,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,18,198.5,"TestSlide",7500,"B4_23_pro_ri",3786,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,19,203,"Fix",6000,"D6_23_Profile_L",3775,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,19,209,"TestSlide",6000,"D6_23_Profile_L",3775,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,20,213.5,"Fix",4500,"N_5_Front_Half",3127,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,20,218,"TestSlide",4500,"N_5_Front_Half",3127,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,21,222.5,"Fix",7500,"B6_23_pro_L",3309,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,21,230,"TestSlide",7500,"B6_23_pro_L",3309,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,22,234.5,"Fix",7500,"Z_8_13_Pro_R_dark",2767,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,22,242,"TestSlide",7500,"Z_8_13_Pro_R_dark",2767,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,23,246.5,"Fix",3000,"J_4_23_R_Pro",1810,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,23,249.5,"TestSlide",3000,"J_4_23_R_Pro",1810,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,24,254,"Fix",7500,"B8_13_pro_R_HS",3097,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,24,261.5,"TestSlide",7500,"B8_13_pro_R_HS",3097,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,25,266,"Fix",1500,"M_4_23_R_Pro",3164,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,25,267.5,"TestSlide",1500,"M_4_23_R_Pro",3164,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,26,272,"Fix",7500,"J_8_13_r_pro_dark",2264,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,26,279.5,"TestSlide",7500,"J_8_13_r_pro_dark",2264,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,27,284,"Fix",7500,"Z_7_Front_Bot",2477,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,27,291.5,"TestSlide",7500,"Z_7_Front_Bot",2477,3,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,28,296,"Fix",7500,"D4_23_profile_R",3384,2,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,28,303.5,"TestSlide",7500,"D4_23_profile_R",3384,2,0
1,229,"CMFT_Cond2",2012-04-25 17:38:56,29,308,"Fix",4500,"N_6_23_L_Pro",3896,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,29,312.5,"TestSlide",4500,"N_6_23_L_Pro",3896,2,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,30,317,"Fix",3000,"B5_halflit_frontal",2193,4,1
1,229,"CMFT_Cond2",2012-04-25 17:38:56,30,320,"TestSlide",3000,"B5_halflit_frontal",2193,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,1,29,"Fix",1500,"NovelHLFA040_T1",2324,2,0
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,1,30.5,"TestSlide",1500,"NovelHLFA040_T1",2324,2,0
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,2,35,"Fix",7500,"Novel30RHSA049_T3",2705,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,2,42.5,"TestSlide",7500,"Novel30RHSA049_T3",2705,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,3,47,"Fix",1500,"Novel60LA076_T1",3039,2,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,3,48.5,"TestSlide",1500,"Novel60LA076_T1",3039,2,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,4,53,"Fix",1500,"NovelHLFA011_T3",1999,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,4,54.5,"TestSlide",1500,"NovelHLFA011_T3",1999,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,5,59,"Fix",7500,"NovelFBLA004_T3",2389,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,5,66.5,"TestSlide",7500,"NovelFBLA004_T3",2389,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,6,71,"Fix",3000,"Novel60LA022_T2",3283,3,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,6,74,"TestSlide",3000,"Novel60LA022_T2",3283,3,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,7,78.5,"Fix",7500,"NovelFBLA011_T1",2111,2,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,7,86,"TestSlide",7500,"NovelFBLA011_T1",2111,2,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,8,90.5,"Fix",7500,"NovelHLFA076_T3",3172,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,8,98,"TestSlide",7500,"NovelHLFA076_T3",3172,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,9,102.5,"Fix",1500,"Novel60LA040_T2",3317,3,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,9,104,"TestSlide",1500,"Novel60LA040_T2",3317,3,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,10,108.5,"Fix",7500,"NovelFBLA022_T3",2560,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,10,116,"TestSlide",7500,"NovelFBLA022_T3",2560,4,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,11,120.5,"Fix",3000,"Novel60RA049_T2",2835,3,1
1,231,"AUS_CMFT_Cond2",2012-04-24 18:06:49,11,123.5,"TestSlide",3000,"Novel60RA049_T2",2835,3,1
