file	id	SessionDate	TrialList	CorrectResp1	CorrectResp2	CorrectResp3	BackImage	FrontImage	SideImage	Fixation1	Fixation2	Fixation3	Fixation4	TestBack	TestFront	TestSide	TrialList	TestBack.ACC	TestFront.ACC	TestSide.ACC	TestFront.CRESP	TestSide.CRESP	TrialList.Cycle	Fixation2.Duration	Fixation1.OffsetTime	Fixation2.OffsetTime	Fixation3.OffsetTime	Fixation4.OffsetTime	MemorizeBack.OffsetTime	MemorizeFront.OffsetTime	MemorizeSide.OffsetTime	TestBack.OffsetTime	TestFront.OffsetTime	TestSide.OffsetTime	Fixation1.OnsetTime	Fixation2.OnsetTime	Fixation3.OnsetTime	Fixation4.OnsetTime	MemorizeBack.OnsetTime	MemorizeFront.OnsetTime	MemorizeSide.OnsetTime	TestBack.OnsetTime	TestFront.OnsetTime	TestSide.OnsetTime	TestFront.RESP	TestSide.RESP	TestBack.RT	TestFront.RT	TestSide.RT
1/231/Cars-231-1.txt	231	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	186730	203230	209230	221230	195730	189730	192730	225730	207730	213730	179326	195825	207828	213829	192833	186832	189841	221335	203331	209333	2	4	2590	1966	2819
1/231/Cars-231-1.txt	231	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	1	NA	3	3	1	3000	227230	239230	245230	255730	236230	230230	233230	260230	243730	249730	225832	236331	243836	249838	233338	227337	230329	255839	239340	245341	3	4	3740	2818	2475
1/231/Cars-231-1.txt	231	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	267730	284230	290230	296230	276730	270730	273730	300730	288730	294730	260336	276836	288839	294840	273827	267825	270834	296328	284325	290326	4	2	2680	3609	3639
1/232/Cars-232-1.txt	232	04-24-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	NA	NA	4	2	1	7500	40426	56926	67426	74926	49426	43426	46426	79426	61426	71926	25537	49525	61528	72026	46533	40532	43524	75036	57031	67530	NA	3	NA	NA	2733
1/232/Cars-232-1.txt	232	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	NA	NA	2	3	1	7500	82426	98926	107926	118426	91426	85426	88426	122926	103426	112426	79532	91535	103521	112532	88526	82525	85534	118533	99024	108035	4	NA	2245	2375	NA
1/232/Cars-232-1.txt	232	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	NA	NA	3	4	1	4500	125926	139426	151426	163426	134926	128926	131926	167926	143926	155926	123030	135033	144027	156029	132024	126022	129031	163535	139530	151532	4	3	3139	3178	3074
1/232/Cars-232-1.txt	232	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	NA	NA	2	4	1	7500	175426	191926	197926	209926	184426	178426	181426	214426	196426	202426	168032	184532	196535	202536	181523	175521	178530	210025	192021	198022	4	3	4126	3006	2315
1/232/Cars-232-1.txt	232	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	NA	3	3	1	3000	215926	227926	233926	244426	224926	218926	221926	248926	232426	238426	214522	225037	232526	238528	222028	216027	219036	244529	228029	234031	4	4	4075	1894	2502
1/232/Cars-232-1.txt	232	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	NA	NA	4	2	1	7500	256426	272926	278926	284926	265426	259426	262426	289426	277426	283426	249026	265526	277528	283530	262533	256532	259524	285034	273031	279033	3	3	3626	2559	2832
1/233/Cars-233-1.txt	233	05-08-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	7500	69314	85814	96314	103814	78314	72314	75314	108314	90314	100814	54423	78412	90415	100913	75420	69418	72411	103922	85918	96416	4	2	3321	2096	3014
1/233/Cars-233-1.txt	233	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	111314	127814	136814	147314	120314	114314	117314	151814	132314	141314	108419	120421	132424	141418	117412	111411	114420	147419	127911	136921	2	3	1570	1598	1518
1/233/Cars-233-1.txt	233	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	154814	168314	180314	192314	163814	157814	160814	196814	172814	184814	151916	163919	172913	184915	160910	154925	157917	192421	168416	180418	3	4	2439	1609	3277
1/233/Cars-233-1.txt	233	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	204314	220814	226814	238814	213314	207314	210314	243314	225314	231314	196918	213418	225420	231422	210409	204424	207416	238911	220923	226925	2	4	2118	1685	3104
1/233/Cars-233-1.txt	233	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	244814	256814	262814	273314	253814	247814	250814	277814	261314	267314	243424	253923	261412	267413	250914	244912	247921	273415	256915	262916	3	3	2478	2379	3043
1/233/Cars-233-1.txt	233	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	285314	301814	307814	313814	294314	288314	291314	318314	306314	312314	277911	294411	306414	312415	291419	285417	288410	313920	301917	307918	4	2	1464	1556	1830
1/234/Cars-234-1.txt	234	05-08-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	NA	NA	4	2	1	7500	61349	77849	88349	95849	70349	64349	67349	100349	82349	92849	46451	70457	82459	92958	67448	61446	64455	95950	77946	88444	3	4	1756	3344	2217
1/234/Cars-234-1.txt	234	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	103349	119849	128849	139349	112349	106349	109349	143849	124349	133349	100447	112449	124452	133446	109457	103456	106448	139447	119955	128949	2	3	1813	2445	2428
1/234/Cars-234-1.txt	234	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	146849	160349	172349	184349	155849	149849	152849	188849	164849	176849	143944	155947	164957	176960	152954	146953	149945	184449	160444	172446	3	4	2204	3767	3382
1/234/Cars-234-1.txt	234	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	1	1	2	4	1	7500	196349	212849	218849	230849	205349	199349	202349	235349	217349	223349	188946	205446	217448	223450	202453	196452	199444	230956	212951	218953	2	4	322	2481	2364
1/234/Cars-234-1.txt	234	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	1	3	3	1	3000	236849	248849	254849	265349	245849	239849	242849	269849	253349	259349	235452	245951	253456	259458	242958	236957	239949	265459	248960	254944	2	3	2717	3528	2464
1/234/Cars-234-1.txt	234	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	NA	NA	4	2	1	7500	277349	293849	299849	305849	286349	280349	283349	310349	298349	304349	269956	286456	298458	304460	283447	277445	280454	305948	293945	299946	3	3	3282	3549	2855
1/235/Cars-235-1.txt	235	06-09-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	NA	4	2	1	7500	51827	68327	78827	86327	60827	54827	57827	90827	72827	83327	36942	60931	72934	83432	57922	51937	54929	86424	68437	78935	4	3	2569	2557	2767
1/235/Cars-235-1.txt	235	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	93827	110327	119327	129827	102827	96827	99827	134327	114827	123827	90938	102924	114927	123937	99932	93930	96923	129922	110430	119424	2	3	2514	2089	2020
1/235/Cars-235-1.txt	235	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	NA	3	4	1	4500	137327	150827	162827	174827	146327	140327	143327	179327	155327	167327	134436	146422	155432	167435	143429	137428	140437	174924	150935	162922	3	2	4034	2492	3666
1/235/Cars-235-1.txt	235	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	186827	203327	209327	221327	195827	189827	192827	225827	207827	213827	179438	195938	207924	213925	192929	186927	189936	221431	203427	209428	2	4	2052	1837	2711
1/235/Cars-235-1.txt	235	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	NA	3	3	1	3000	227327	239327	245327	255827	236327	230327	233327	260327	243827	249827	225928	236426	243932	249934	233434	227433	230425	255935	239435	245437	3	2	2141	2118	2619
1/235/Cars-235-1.txt	235	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	267827	284327	290327	296327	276827	270827	273827	300827	288827	294827	260432	276932	288935	294936	273923	267938	270930	296424	284438	290422	4	2	1518	3057	2860
1/236/Cars-236-1.txt	236	05-31-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	NA	NA	4	2	1	7500	57085	73585	84085	91585	66085	60085	63085	96085	78085	88585	42202	66191	78194	88692	63182	57181	60190	91684	73680	84195	3	NA	3348	3321	NA
1/236/Cars-236-1.txt	236	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	99085	115585	124585	135085	108085	102085	105085	139585	120085	129085	96181	108184	120187	129181	105192	99190	102183	135182	115690	124684	2	3	2761	1938	2882
1/236/Cars-236-1.txt	236	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	1	NA	3	4	1	4500	142585	156085	168085	180085	151585	145585	148585	184585	160585	172585	139696	151682	160692	172695	148689	142688	145680	180184	156195	168181	3	2	1664	3084	4716
1/236/Cars-236-1.txt	236	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	NA	NA	2	4	1	7500	192085	208585	214585	226585	201085	195085	198085	231085	213085	219085	184681	201181	213183	219185	198188	192187	195196	226691	208687	214688	3	2	2170	1962	2371
1/236/Cars-236-1.txt	236	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	232585	244585	250585	261085	241585	235585	238585	265585	249085	255085	231188	241686	249192	255193	238694	232692	235684	261195	244695	250680	3	3	3330	3380	2147
1/236/Cars-236-1.txt	236	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	NA	NA	1	4	2	1	7500	273085	289585	295585	301585	282085	276085	279085	306085	294085	300085	265691	282191	294194	300195	279182	273181	276190	301683	289680	295682	2	2	2578	4343	3374
1/240/Cars-240-1.txt	240	06-07-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	1	4	2	1	7500	59498	75998	86498	93998	68498	62498	65498	98498	80498	90998	44611	68600	80602	91101	65607	59606	62598	94093	76106	86604	4	2	NA	2886	3529
1/240/Cars-240-1.txt	240	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	101498	117998	126998	137498	110498	104498	107498	141998	122498	131498	98607	110593	122596	131606	107600	101599	104608	137607	118099	127109	2	3	2142	1802	2157
1/240/Cars-240-1.txt	240	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	144998	158498	170498	182498	153998	147998	150998	186998	162998	174998	142104	154107	163101	175104	151098	145097	148106	182593	158604	170607	3	4	2610	1973	3138
1/240/Cars-240-1.txt	240	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	NA	NA	2	4	1	7500	194498	210998	216998	228998	203498	197498	200498	233498	215498	221498	187106	203606	215609	221593	200597	194596	197605	229099	211095	217097	3	3	1630	1614	3205
1/240/Cars-240-1.txt	240	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	234998	246998	252998	263498	243998	237998	240998	267998	251498	257498	233596	244094	251600	257602	241102	235101	238093	263603	247104	253105	3	3	1322	1224	1468
1/240/Cars-240-1.txt	240	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	NA	NA	NA	4	2	1	7500	275498	291998	297998	303998	284498	278498	281498	308498	296498	302498	268100	284600	296603	302604	281607	275606	278598	304108	292106	298107	3	4	2024	2770	2084
1/241/Cars-241-1.txt	241	06-21-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	NA	4	2	1	7500	61760	78260	88760	96260	70760	64760	67760	100760	82760	93260	46872	70861	82864	93362	67869	61867	64860	96371	78367	88865	4	3	3828	3222	4464
1/241/Cars-241-1.txt	241	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	NA	1	1	2	3	1	7500	103760	120260	129260	139760	112760	106760	109760	144260	124760	133760	100868	112870	124856	133867	109861	103860	106869	139868	120360	129370	2	3	3969	1977	2475
1/241/Cars-241-1.txt	241	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	1	1	3	4	1	4500	147260	160760	172760	184760	156260	150260	153260	189260	165260	177260	144365	156368	165362	177364	153359	147357	150367	184870	160865	172867	3	4	NA	2551	2736
1/241/Cars-241-1.txt	241	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	NA	NA	2	4	1	7500	196760	213260	219260	231260	205760	199760	202760	235760	217760	223760	189367	205867	217869	223871	202858	196856	199865	231360	213356	219357	4	3	1380	3303	3202
1/241/Cars-241-1.txt	241	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	237260	249260	255260	265760	246260	240260	243260	270260	253760	259760	235857	246355	253861	259862	243363	237361	240370	265864	249364	255365	3	3	2637	1631	3308
1/241/Cars-241-1.txt	241	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	277760	294260	300260	306260	286760	280760	283760	310760	298760	304760	270360	286860	298863	304864	283868	277866	280859	306369	294366	300367	4	2	1871	2496	1840
1/242/Cars-242-1.txt	242	06-25-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	7500	54738	71238	81738	89238	63738	57738	60738	93738	75738	86238	39848	63837	75840	86338	60845	54843	57835	89347	71343	81841	4	2	2523	3112	2594
1/242/Cars-242-1.txt	242	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	96738	113238	122238	132738	105738	99738	102738	137238	117738	126738	93844	105846	117849	126843	102837	96836	99845	132844	113336	122346	2	3	1566	2290	2090
1/242/Cars-242-1.txt	242	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	140238	153738	165738	177738	149238	143238	146238	182238	158238	170238	137341	149344	158337	170340	146335	140333	143342	177846	153841	165843	3	4	3902	2404	3124
1/242/Cars-242-1.txt	242	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	189738	206238	212238	224238	198738	192738	195738	228738	210738	216738	182343	198843	210845	216847	195833	189849	192841	224336	206348	212333	2	4	2838	2329	3059
1/242/Cars-242-1.txt	242	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	NA	1	3	3	1	3000	230238	242238	248238	258738	239238	233238	236238	263238	246738	252738	228833	239348	246837	252838	236339	230337	233346	258839	242340	248341	2	3	2246	3223	3227
1/242/Cars-242-1.txt	242	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	270738	287238	293238	299238	279738	273738	276738	303738	291738	297738	263336	279836	291839	297840	276844	270842	273835	299345	287342	293343	4	2	2429	3129	3406
1/243/Cars-243-1.txt	243	06-21-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	NA	1	4	2	1	7500	50747	67247	77747	85247	59747	53747	56747	89747	71747	82247	35852	59857	71843	82342	56848	50847	53856	85351	67346	77845	3	2	2191	4446	1337
1/243/Cars-243-1.txt	243	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	92747	109247	118247	128747	101747	95747	98747	133247	113747	122747	89847	101850	113853	122847	98858	92856	95849	128848	109356	118350	2	3	2831	1549	1503
1/243/Cars-243-1.txt	243	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	1	NA	3	4	1	4500	136247	149747	161747	173747	145247	139247	142247	178247	154247	166247	133345	145348	154358	166344	142355	136354	139346	173850	149844	161847	3	3	2995	1637	3037
1/243/Cars-243-1.txt	243	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	NA	1	2	4	1	7500	185747	202247	208247	220247	194747	188747	191747	224747	206747	212747	178347	194846	206849	212850	191854	185853	188845	220356	202352	208354	4	4	2052	2646	2567
1/243/Cars-243-1.txt	243	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	NA	3	3	1	3000	226247	238247	244247	254747	235247	229247	232247	259247	242747	248747	224853	235351	242857	248842	232342	226358	229350	254843	238344	244345	3	4	2679	1983	3794
1/243/Cars-243-1.txt	243	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	266747	283247	289247	295247	275747	269747	272747	299747	287747	293747	259357	275856	287842	293844	272847	266846	269855	295348	283346	289347	4	2	2690	3144	2556
1/244/Cars-244-1.txt	244	06-27-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	NA	1	4	2	1	7500	82479	98979	109479	116979	91479	85479	88479	121479	103479	113979	67583	91589	103575	114090	88580	82578	85587	117082	99078	109576	3	2	2825	4076	4929
1/244/Cars-244-1.txt	244	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	124479	140979	149979	160479	133479	127479	130479	164979	145479	154479	121579	133582	145585	154578	130589	124588	127580	160580	141088	150082	2	3	2641	2538	2079
1/244/Cars-244-1.txt	244	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	NA	3	4	1	4500	167979	181479	193479	205479	176979	170979	173979	209979	185979	197979	165077	177079	186090	198076	174087	168086	171078	205582	181576	193579	3	NA	2188	2963	NA
1/244/Cars-244-1.txt	244	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	217479	233979	239979	251979	226479	220479	223479	256479	238479	244479	210079	226578	238581	244583	223586	217585	220577	252088	234084	240086	2	4	3171	3130	2173
